,subset_0,subset_0_labels,subset_1,subset_1_labels,subset_2,subset_2_labels,subset_3,subset_3_labels,subset_4,subset_4_labels,subset_5,subset_5_labels,subset_6,subset_6_labels,subset_7,subset_7_labels,subset_8,subset_8_labels,subset_9,subset_9_labels
1061,135940,0,14916,0,42426,0,121345,0,12381,0,144612,0,28092,0,52858,0,174981,0,153255,0
1062,28580,0,70359,0,58124,0,8308,0,180423,0,160229,0,131514,0,166943,0,195770,0,129870,0
1063,74514,0,47434,0,172896,0,25514,0,135625,0,103557,-1,26558,0,27485,0,56411,0,4944,0
1064,49933,0,97459,0,5746,0,86029,0,71093,0,113882,0,132999,0,109378,0,55192,0,94842,0
1065,105962,0,108551,0,68831,0,150924,0,150795,0,183258,0,197545,0,96968,0,94381,0,132170,0
1066,179835,0,116115,0,42764,0,2429,0,51891,0,196049,0,58217,0,169820,0,135685,0,108910,0
1067,44269,0,179014,0,38852,0,109832,0,18850,0,160681,0,46432,0,195405,0,56753,0,72379,0
1068,10221,0,147860,0,5302,0,28320,0,119229,0,118422,0,95945,0,197286,0,7969,0,144252,0
1069,66594,0,36539,0,150992,0,145020,0,194742,0,1828,0,44968,0,92883,0,49471,0,29317,0
1070,177043,0,25719,0,196850,0,94387,0,74438,0,167457,0,8894,0,107934,0,11847,0,145259,0
1071,41118,0,88153,0,2316,0,89501,0,128027,0,34943,0,181434,0,9929,0,192050,0,65756,0
1072,133948,0,911,0,114934,0,81422,0,51015,0,45328,0,36687,0,91526,0,91432,0,164720,0
1073,50835,0,195468,0,91923,0,68230,0,80599,0,138245,0,141930,0,82785,0,32076,0,1905,0
1074,193983,0,30965,0,120333,0,12530,0,183618,0,106130,0,57780,0,188760,0,135512,0,44222,0
1075,117186,0,152364,0,180606,0,170936,0,153805,0,70859,0,91551,0,157575,0,21236,0,122413,0
1076,192891,0,194128,0,88433,0,173768,0,17301,0,61208,0,53004,0,131833,0,66696,0,21641,0
1077,131446,0,111068,0,84086,0,82405,0,26692,0,82017,0,135691,0,68534,0,27199,0,143904,0
1078,12770,0,31412,0,99216,0,173993,0,86832,0,50887,0,191712,0,174804,0,66405,0,56235,0
1079,16750,0,171829,0,165701,0,127280,0,106574,0,36639,0,41400,0,186772,0,99949,0,18401,0
1080,114810,-1,103997,0,123703,0,4194,0,85303,0,25383,0,191219,0,11804,0,100094,0,148665,0
1081,149446,0,172421,0,262,0,193840,0,133973,0,178280,0,21529,0,74801,0,161119,0,167732,0
1082,158666,0,119990,0,179543,0,98171,0,123214,0,112737,0,83697,0,102510,0,113625,0,2202,0
1083,84213,0,75829,0,133325,0,49273,0,104509,0,132185,0,101007,0,164592,0,185781,0,51542,0
1084,172636,0,84710,0,44663,0,63486,0,126883,0,197055,0,126007,0,198135,0,33143,0,223,0
1085,177627,0,18347,-1,41408,0,132718,0,51671,0,127487,0,40484,0,73598,0,100049,0,135779,0
1086,190553,0,33397,0,147986,0,26983,0,22190,0,156241,0,11294,0,62515,0,101064,0,188771,0
1087,72370,0,67988,0,179375,0,182930,0,1924,0,158038,0,153897,0,87773,0,168985,-1,141997,0
1088,54766,0,197017,0,62577,0,73916,0,176153,0,145293,0,143699,0,183417,0,26233,0,41926,0
1089,9048,0,39896,0,2128,0,97392,0,58932,0,86685,0,172497,0,98675,0,74398,0,25251,0
1090,18768,0,194391,0,123064,0,172120,0,188428,0,182402,0,194167,0,127655,0,142338,0,91912,0
1091,92972,0,56981,0,132838,0,29140,0,59345,0,31117,0,177807,-1,102395,0,172050,0,136728,0
1092,185868,0,81457,0,55094,0,3536,0,144483,0,121219,0,94767,0,76167,0,53835,0,42054,0
1093,57571,0,75755,0,67476,0,125782,0,40732,0,87992,0,181069,0,32571,0,11026,0,72283,0
1094,59901,0,51880,0,157845,0,16618,0,51771,0,155725,0,115400,0,104597,0,158879,0,96781,0
1095,81811,0,1734,0,176455,0,65243,0,198131,0,76429,0,122041,0,1116,0,54306,0,148790,0
1096,77007,0,178201,0,168725,0,53283,0,52652,0,96524,0,187031,0,196908,0,142133,0,84642,0
1097,36543,0,73665,0,47623,0,168130,0,198897,0,74054,0,87286,0,41273,0,72022,0,126171,0
1098,72699,0,28499,0,124241,0,181224,0,161817,0,69187,0,64367,0,68776,0,99846,0,16188,0
1099,106684,0,158426,0,65218,0,109263,0,19887,0,130472,0,153432,0,173250,0,168026,0,27640,0
1100,125034,0,78968,0,144874,0,119297,0,141257,0,69703,0,191181,0,124339,0,126520,0,144711,0
1101,2827,0,144996,0,130853,0,89145,0,7377,0,56190,0,193577,0,121607,0,191132,0,47390,0
1102,75799,0,54369,0,187674,0,24838,0,168706,0,12595,0,11511,0,149121,0,17206,0,11167,0
1103,80661,0,188370,0,118312,0,100645,0,4604,0,126390,0,176655,0,135437,0,16454,0,6567,0
1104,32534,0,135395,0,156306,0,54055,0,19034,0,93892,-1,40235,0,175212,0,111061,0,14148,0
1105,138530,0,31885,0,88352,0,157186,0,76118,0,101402,0,165862,0,107474,0,21330,0,47525,0
1106,94634,0,60918,0,197236,0,124274,0,63333,0,5837,0,155135,0,149412,0,121835,0,184133,0
1107,45478,0,73484,0,143271,0,103910,0,150081,0,21536,0,131196,0,30424,0,180066,0,146174,0
1108,60373,0,22058,0,76329,-1,88369,0,154745,0,78192,0,43437,0,35753,0,110861,0,45549,0
1109,57683,0,92068,0,54422,0,190046,0,3461,0,140613,0,157137,0,49599,0,138430,0,6373,0
1110,197401,0,12265,0,111051,0,23765,0,30942,0,162340,0,9880,0,168450,0,5026,0,76913,0
1111,67592,0,63379,0,137517,0,139234,0,7509,0,122075,0,135459,0,184011,0,172263,0,144582,0
1112,118442,0,48177,0,197713,0,16707,0,126896,0,185760,0,145668,0,30850,0,139085,0,147762,0
1113,169362,0,119134,0,50739,0,152949,0,159609,0,132936,0,152147,0,25283,0,76758,0,13681,0
1114,94582,0,76082,0,135638,0,99558,0,72466,0,191188,0,1863,0,10290,0,196179,0,4294,0
1115,149164,0,26202,0,22605,0,120995,0,4691,0,122192,0,18748,0,127016,0,88392,0,162319,0
1116,126367,0,95801,0,90718,0,192962,0,65552,0,123049,0,127388,0,69722,0,4044,0,59477,0
1117,94233,0,31234,0,71338,0,68090,0,22889,0,62661,0,125861,0,88184,0,199317,0,42553,0
1118,83463,0,149710,0,30763,0,18809,0,150923,0,52580,0,126966,0,93415,0,4880,0,83572,0
1119,15398,0,71434,0,33754,0,184708,0,16804,0,163638,0,119562,0,125522,0,28983,0,162436,0
1120,143600,0,169866,0,57315,0,112913,0,85212,0,185109,0,37275,0,167018,0,128696,0,98438,0
1121,171917,0,145279,0,145026,0,18632,0,140192,0,80893,0,26726,0,38503,0,189839,0,86375,0
1122,189385,0,190361,0,11293,0,93742,0,110357,0,29788,0,141482,0,31800,0,194491,0,44925,0
1123,121332,0,57905,0,124750,0,64854,0,79054,-1,26132,0,42112,0,187035,0,95007,0,119828,0
1124,32332,0,69589,0,11440,0,115522,0,7603,0,165759,0,91356,-1,54357,0,87096,0,2145,0
1125,157189,0,182137,0,194749,0,57067,0,167685,0,79742,0,132723,0,106341,0,198930,0,180676,0
1126,5457,0,29420,0,59051,0,111389,0,13696,0,9892,0,34707,0,59464,0,183865,0,107154,0
1127,187856,0,23772,0,66426,0,117030,0,117249,0,146462,0,112173,0,76037,0,32083,0,46826,0
1128,198686,0,45439,0,136396,0,16856,0,5351,0,92191,0,61463,0,82698,0,4600,0,75922,0
1129,183434,0,162226,0,18461,0,105832,0,168176,0,177692,0,73900,0,36342,0,127301,0,16439,0
1130,1246,0,172871,0,97282,0,88589,0,22873,0,190952,0,47253,0,178873,0,9131,0,73084,0
1131,182401,0,140722,0,47335,0,194307,0,32774,0,139610,0,17162,0,30419,0,66128,0,62075,0
1132,173666,0,196609,0,183687,0,151860,0,153407,0,41191,0,127185,0,112353,0,188085,0,22585,0
1133,29727,0,40498,0,36536,0,17366,0,66849,0,34876,0,75644,0,194094,0,11610,0,137206,0
1134,152703,0,198570,0,181772,0,139030,0,119758,0,162403,0,50618,0,181373,0,107860,0,16578,0
1135,74815,0,101126,0,27670,0,142013,0,110747,0,81999,0,142379,0,195270,0,186644,0,84666,0
1136,75653,0,100356,0,187773,0,49604,0,60288,0,119335,0,99375,0,127445,0,7130,0,5915,0
1137,81079,0,10969,0,125442,0,96841,0,39969,0,72151,0,131950,0,102216,0,50782,0,98250,0
1138,80945,0,47946,0,94711,0,173668,0,110107,0,88071,0,29067,0,160392,0,17648,0,89400,0
1139,120385,0,148236,0,120903,0,110912,0,158757,0,6696,0,40061,0,119649,0,150426,0,129135,0
1140,154305,0,70113,0,87907,0,160433,0,187704,0,68777,0,21621,0,198772,0,73070,0,124147,0
1141,32156,0,146248,0,104165,0,81871,0,163875,0,74907,0,42280,0,3311,0,159818,0,80083,0
1142,120605,0,191304,0,84375,0,16624,0,48900,-1,107843,0,27772,0,31945,-1,36884,0,164811,0
1143,37957,0,198469,0,80946,0,51902,0,124609,0,161731,0,184720,0,197037,0,91514,0,165974,0
1144,90268,0,73862,0,34312,0,58968,0,88015,0,89263,0,164035,0,173571,0,185975,0,70490,0
1145,183245,0,104058,0,197818,0,199958,0,81009,0,46539,0,90828,0,193099,0,99040,0,182336,0
1146,30235,0,145271,0,166503,0,61926,0,44293,0,44580,0,154073,0,112756,0,16422,0,30567,0
1147,16210,0,135236,0,185334,0,128625,0,60446,0,50105,0,57686,0,21826,0,39290,0,117769,-1
1148,129918,0,127582,0,103952,0,110637,0,107698,0,63663,0,164168,0,115024,0,182294,0,34414,0
1149,52187,0,67649,0,146593,0,32484,0,99251,0,15497,0,61122,0,171709,0,148727,0,76104,0
1150,72792,0,25297,0,15320,0,21196,0,172221,0,96126,0,6568,0,51717,0,133869,0,16332,0
1151,147170,0,150526,0,27630,0,179886,0,189501,0,177337,0,158761,0,17554,0,176061,0,99395,-1
1152,20064,0,176399,0,103856,0,128743,0,70527,0,162968,0,156246,0,163103,0,33830,0,35812,0
1153,124120,0,49433,0,93423,0,128580,0,51197,0,122367,-1,141544,0,74627,0,7790,0,64524,0
1154,178815,0,111178,0,82009,0,56124,0,188478,0,66856,0,137797,0,52178,0,146344,0,185458,0
1155,22012,0,98883,0,87205,0,184999,0,123146,0,148643,0,31183,0,5828,0,107298,0,14759,0
1156,133065,0,181333,0,67411,0,1660,0,103771,0,114428,0,95961,0,120080,0,193083,0,131876,0
1157,165445,0,137885,0,195228,0,118954,0,84875,0,143839,0,134572,0,96884,0,170286,0,20138,0
1158,152442,0,21691,0,151885,0,58729,0,143901,0,38939,0,196248,0,38128,0,170321,0,27717,0
1159,156936,0,65949,0,51534,0,91879,0,44698,0,29467,0,150973,0,129206,0,150746,0,126006,0
1160,793,0,142427,0,34900,0,140767,0,7954,0,107093,0,116531,0,190649,0,182775,0,193382,0
1161,159004,0,14900,0,193388,0,120692,0,197196,0,173139,0,50721,0,34053,0,45907,0,58888,0
1162,173408,0,199950,0,132757,0,12219,0,90864,0,40942,0,161515,0,178925,0,23775,0,42691,0
1163,2173,0,181855,0,68380,0,100668,0,57053,0,84523,0,16276,0,192868,0,174343,0,32655,0
1164,119991,0,103157,0,71280,0,72643,0,129574,0,141055,0,123207,0,131372,0,39997,0,73199,0
1165,80911,0,47531,0,27555,0,192168,0,196477,0,119122,0,161167,0,142857,0,98510,0,90946,0
1166,192796,0,153853,0,171396,0,58117,0,147016,0,75824,0,119028,0,173539,0,20798,0,148405,0
1167,130690,0,127608,0,5048,0,110656,0,198710,0,57590,0,110701,0,39398,0,161421,0,103068,0
1168,135625,0,83834,0,33001,0,181107,0,13560,0,47827,0,93395,0,182359,0,93297,0,109004,0
1169,28437,0,18933,0,96031,0,90495,0,121918,0,146366,0,1811,0,35349,0,60622,0,93160,0
1170,6742,0,73919,0,74267,0,119101,0,152829,0,50848,0,95700,0,51780,0,142492,0,42378,0
1171,150097,0,114533,0,46335,0,27264,0,120211,0,14483,0,140558,0,180361,0,169448,0,24060,0
1172,117980,0,106509,0,109221,0,182183,0,6195,0,13411,0,16881,0,33138,0,157004,0,86939,0
1173,121398,0,127028,0,134928,0,37266,0,82011,0,57308,0,140435,0,163228,0,140349,0,40037,0
1174,141982,0,10381,0,20834,0,33438,0,113219,0,6374,0,93687,0,23044,0,163420,0,1079,0
1175,3608,0,71737,0,20579,0,196070,0,145885,0,97311,0,14817,0,185786,0,197924,0,46012,0
1176,28136,0,101864,0,129852,0,85115,0,96142,0,27507,0,135596,0,129421,0,68016,0,31440,0
1177,105195,0,101980,0,150498,0,171295,0,50265,0,2182,0,13092,0,47000,0,121897,0,126001,0
1178,63728,0,175011,0,61370,0,59547,0,35802,0,131339,0,29036,0,149373,0,18625,0,187698,0
1179,141584,0,135753,0,27709,0,178158,0,78096,0,37219,0,79034,0,99421,0,99860,0,17868,0
1180,133900,0,106131,0,47387,0,128189,0,51369,0,189644,0,9877,0,179365,0,169388,0,35721,0
1181,27976,0,39235,0,196094,0,199319,0,17397,0,122303,0,151789,0,111352,0,40120,0,15781,0
1182,36852,0,81038,0,107655,-1,101756,0,45143,0,8206,0,170364,0,103513,0,172275,-1,98540,0
1183,176571,0,148139,0,114806,0,123971,0,197951,0,158402,0,176624,0,151423,0,115841,0,178183,0
1184,16725,0,196571,0,124950,0,154242,0,16229,0,143311,0,161603,0,119057,0,127787,0,10266,0
1185,123688,0,67630,0,12393,0,8004,0,143368,0,165991,0,188554,0,170444,0,195397,0,174716,0
1186,190490,0,159635,0,82153,0,29432,0,101253,0,88165,0,68006,0,58567,0,174844,0,125424,0
1187,33651,0,179130,0,89345,0,92776,0,188526,0,60977,0,79225,0,70165,0,82975,0,60402,0
1188,134204,0,14840,0,82337,0,175544,0,74035,0,43138,0,123217,0,73899,0,89986,0,170601,0
1189,150989,0,42316,0,123670,0,94210,0,36740,0,199592,0,10386,0,28729,0,159908,0,128433,0
1190,135378,0,118416,0,121319,0,184504,0,64370,0,80884,0,181589,0,112722,0,175093,0,68255,0
1191,110147,0,58282,0,126683,0,136690,0,155009,0,189557,0,161319,0,7938,0,170599,0,95148,0
1192,194240,0,114273,0,171515,0,49044,0,198775,0,70825,0,49065,0,55486,0,73533,0,62443,0
1193,51593,0,75610,0,2725,0,161218,0,104135,0,53254,0,63524,0,84762,0,197757,0,196783,0
1194,150513,0,199805,0,46060,0,1105,0,12664,0,168281,0,152721,0,48909,0,121092,0,199227,0
1195,52261,0,171086,-1,141814,0,178214,0,26687,0,103131,0,197602,0,67195,0,126182,0,195444,0
1196,139070,0,106155,0,27204,0,42032,0,26625,0,172295,0,160203,0,132205,0,194423,0,156671,0
1197,21405,0,151381,0,130372,0,174716,0,119709,0,16060,0,186167,0,58337,0,172761,0,113483,0
1198,153180,0,167239,0,4818,0,88514,0,102511,0,103608,0,97986,0,142146,0,65013,0,72311,0
1199,111137,0,176939,0,15163,0,86888,0,153359,0,11360,0,141030,0,100738,0,189031,0,52996,0
1200,198011,0,117018,0,115709,0,26280,0,31226,0,61425,0,80642,0,115183,0,46337,0,153047,0
1201,444,0,55369,0,130891,0,72252,0,88494,0,55273,0,75710,0,44881,0,196917,0,71958,0
1202,158899,-1,14380,0,83703,0,49828,0,99816,0,5949,0,63207,0,32443,0,79973,0,67837,0
1203,33596,0,106837,0,125508,0,95671,0,161077,0,198984,0,106027,0,15956,0,116209,0,103943,0
1204,157243,0,27127,0,26965,0,114092,0,76083,0,127998,0,121251,0,12119,0,22674,0,67108,0
1205,21376,0,129603,0,14198,0,164803,0,147764,0,44834,0,174911,0,155866,0,5585,0,81067,0
1206,74857,0,133278,0,166435,0,130999,0,192911,-1,89888,0,9104,0,104946,0,131191,0,117867,0
1207,171114,0,186797,0,51854,0,156238,0,162651,0,164731,0,28474,0,113288,0,8687,0,78655,0
1208,69701,0,44531,0,4588,0,164677,0,12674,0,8195,0,23215,0,36018,0,16600,0,14460,0
1209,189387,0,135186,0,133087,0,65282,0,194820,0,187040,0,33111,0,20560,0,159968,0,147110,0
1210,44342,0,156638,0,174094,0,3129,0,107662,0,100300,0,97726,0,101315,0,134723,0,28480,0
1211,192300,0,51089,0,113495,0,151404,0,49937,0,34782,0,185837,0,77439,0,55181,0,34059,0
1212,68517,0,52407,0,94432,0,158228,0,93029,0,367,0,159731,-1,38463,0,183700,0,162868,0
1213,114128,0,96353,0,190702,0,191354,0,39919,0,87181,0,3681,0,134641,0,60637,0,134971,0
1214,92568,0,31045,0,188399,0,90023,0,105460,0,47028,0,162140,0,28739,0,5474,0,92198,0
1215,20345,0,27149,0,123155,0,9448,0,61525,0,199201,0,36779,0,113263,0,44903,0,179052,0
1216,183000,0,149626,0,93680,0,120212,0,7724,0,159026,0,18360,0,184685,0,27246,0,32077,0
1217,116928,0,60526,0,160663,0,114745,0,102490,0,178181,0,587,0,99595,0,56381,0,13968,0
1218,167099,0,103399,0,120414,0,55436,0,1965,0,85135,0,126159,0,198809,0,78230,0,124737,0
1219,106920,0,82609,0,118370,0,111042,0,123570,0,43881,0,187060,0,108019,0,61596,0,9398,0
1220,11835,0,93193,0,71956,0,172205,0,87485,0,128846,0,164313,0,175129,0,143758,0,38831,0
1221,54959,0,27980,0,24591,0,33457,0,61897,0,22253,0,126741,0,162056,0,18652,0,141795,0
1222,111847,0,16858,0,110565,0,196273,0,49286,0,118140,0,191152,0,182091,0,123670,0,170141,0
1223,82685,0,184446,0,16299,0,195675,0,80943,0,2435,0,126028,0,63381,0,48068,0,156176,0
1224,23180,0,168638,0,190701,0,106011,0,188741,0,102681,0,112744,0,195294,0,2910,0,197020,0
1225,188282,0,198485,0,116476,0,188751,0,105765,0,119391,0,57722,0,102381,0,148058,0,78370,0
1226,98605,0,24749,0,121864,0,121320,0,151459,0,140432,0,114168,0,139616,0,172742,0,47665,0
1227,144706,0,156155,0,132349,0,50806,0,52648,0,150016,0,59141,0,172545,0,136464,0,57379,0
1228,139106,0,69442,0,33036,0,34631,0,180177,0,120058,0,3538,0,1351,0,75293,0,24972,0
1229,164722,0,151245,0,193942,0,157562,0,114302,0,23706,0,126094,0,169936,0,71040,0,124196,0
1230,160461,0,146563,0,67302,0,157571,0,52878,0,176587,0,55023,0,138729,0,104176,0,188180,0
1231,137529,0,6697,0,39885,0,28313,0,183428,0,107846,0,88725,0,132026,0,155770,0,90477,0
1232,27149,0,135077,0,25037,0,116672,0,68229,0,199688,0,155727,0,29334,0,146142,0,50840,0
1233,92122,0,114306,0,192365,0,25634,0,75937,0,137607,0,99302,0,147480,0,112927,0,109174,0
1234,137022,0,52973,0,178638,0,101198,0,36906,0,93450,0,107407,0,155027,0,72360,0,50791,0
1235,107824,0,77650,0,153285,0,60842,0,153081,0,13489,0,87477,0,191479,0,65335,0,70119,0
1236,105803,0,19405,0,174643,0,43752,0,59596,0,23509,0,146259,0,54299,0,36149,0,58084,0
1237,129753,0,14483,0,3448,0,118753,0,87719,0,17360,0,152450,0,170662,0,85196,0,122822,0
1238,122932,0,178214,0,22432,0,57304,0,54043,0,49565,0,35303,0,194713,0,84444,0,115099,0
1239,36034,0,107364,0,126693,0,35741,0,87540,0,53584,0,89542,0,14198,0,180305,0,115022,0
1240,28248,0,129369,0,160723,0,186631,0,62828,0,185103,0,158394,0,79224,0,136214,0,136343,0
1241,75108,0,149387,0,49306,0,166099,0,24332,0,148194,0,13535,0,144588,0,68870,0,37935,0
1242,110215,0,4186,0,40452,0,47505,0,134929,0,174436,0,114546,0,170957,0,173936,0,189559,0
1243,176455,0,21801,0,151140,0,137560,0,1448,0,102101,0,181564,0,48733,0,25170,0,71099,0
1244,181808,0,165262,0,79521,0,135363,0,142877,0,23486,0,70315,0,71107,0,38412,0,21511,0
1245,92929,0,69560,0,19418,0,128980,0,64735,0,183235,0,85721,0,162587,0,189283,0,112854,0
1246,74934,0,79073,0,170777,0,62572,0,195607,0,192494,0,109408,0,152435,0,101425,0,4554,0
1247,120836,0,132757,0,60329,0,86536,0,57916,0,47428,0,133064,0,173783,0,29114,0,51587,0
1248,63462,0,89566,0,151795,0,189367,0,57841,0,169621,0,97400,0,177712,0,135088,0,69169,0
1249,174066,0,145592,0,58954,0,186088,0,110643,0,90083,0,85865,0,52135,0,14152,0,196205,0
1250,55570,0,25348,0,24749,0,6935,0,79609,0,51344,0,101352,0,77413,0,161868,0,189367,0
1251,33164,0,183542,0,108757,0,158846,0,146329,0,120115,0,12115,0,86000,0,187960,0,142168,0
1252,179532,0,175991,0,27119,0,20353,0,97624,0,137507,0,54376,0,170291,0,144201,0,12338,0
1253,149277,0,95907,0,54139,0,81623,0,1288,0,133202,0,149219,0,9607,0,143321,0,15009,0
1254,59074,0,93485,0,19259,0,1862,0,167863,0,70594,0,124245,0,129922,0,105676,0,3596,0
1255,195743,-1,113888,0,27707,0,20916,0,112654,0,24598,0,152038,0,97378,0,170348,0,112955,0
1256,157983,0,194250,0,102981,0,85462,0,109871,0,83389,0,29152,0,99674,0,67853,0,54188,-1
1257,141649,0,146863,0,82385,0,134480,0,57510,0,73996,0,88459,0,63714,0,146836,0,123619,0
1258,148518,0,66850,0,63840,0,1123,0,45643,0,120020,0,16653,0,116987,0,111802,0,136158,0
1259,127617,0,142135,0,160225,0,130797,0,119330,0,38941,0,141134,0,153988,0,66990,0,128261,0
1260,28228,0,33484,0,43326,0,135181,0,55563,0,9033,0,17664,0,84319,0,100258,0,93850,0
1261,13827,0,126972,0,22774,0,120196,0,32735,0,115247,0,179883,0,149141,0,161824,0,99500,0
1262,46058,0,73737,0,95242,0,77912,0,84757,0,46136,0,147979,0,184648,0,97105,0,100338,0
1263,55017,0,147821,0,20969,0,25147,0,73671,0,69549,0,19222,0,112500,0,65653,0,178688,0
1264,186223,0,91789,0,12239,0,28767,0,37403,0,28078,0,81766,0,27768,0,50040,0,160847,0
1265,39821,0,166165,0,34024,0,18015,0,89518,0,87543,0,104104,0,82360,0,119925,0,137995,0
1266,34881,0,50811,0,38267,0,163747,0,106390,0,58339,0,48657,0,51227,0,133255,0,135527,0
1267,83465,0,29880,0,117215,0,175626,0,182388,0,159152,0,162929,0,81015,-1,196184,0,40039,0
1268,127518,0,68461,0,38360,0,121877,0,34449,0,136363,0,24236,0,61739,0,11204,0,114072,0
1269,150143,0,109278,0,127440,0,141862,0,35467,0,149785,0,52704,0,154972,0,91800,0,89293,0
1270,49430,0,119299,0,175493,0,116890,0,77328,0,82700,0,81311,0,161611,0,172423,0,152536,0
1271,76117,0,129722,0,148890,0,11740,0,196017,0,170985,0,37231,0,171113,0,161471,0,107242,0
1272,178448,0,7564,0,121153,0,27074,0,95357,0,123766,0,183125,0,175656,0,193789,0,16454,0
1273,197599,0,185605,0,183929,0,107342,0,136429,0,104768,0,101292,0,103374,0,40098,0,119329,-1
1274,102154,0,68830,0,8551,0,174034,0,121185,0,55409,0,106780,0,33842,0,131574,0,24453,0
1275,138776,0,165129,0,170941,0,76807,0,107602,0,145137,0,185670,0,99238,0,122403,0,143693,0
1276,189878,0,139794,0,195372,0,156953,0,101434,0,7085,0,93277,0,99318,0,31423,0,79254,0
1277,34436,0,74061,0,23538,0,156173,0,95517,0,132415,0,5547,0,50966,0,140929,0,103026,0
1278,116808,0,181838,0,183601,0,96173,0,78280,0,155915,0,127669,0,67398,0,99817,0,63639,0
1279,72472,0,101584,0,83330,0,46201,0,199484,0,73927,0,199148,0,174009,0,95134,0,52967,0
1280,19111,0,135124,0,20328,0,184069,0,72280,0,126508,0,133604,0,145740,0,58463,0,153922,0
1281,126223,-1,71052,0,143152,0,43654,0,151762,0,41608,0,27839,0,198017,0,166687,0,74328,0
1282,33626,0,34570,0,98682,0,170135,0,109930,0,168663,0,40258,0,105495,0,112466,0,183485,0
1283,106645,0,37407,0,77177,0,58134,0,3193,0,60822,0,46900,0,118062,0,121091,0,157276,0
1284,65666,0,134414,0,174087,0,30136,0,57912,0,169829,0,171149,0,100723,0,32371,0,172371,0
1285,39084,0,165551,0,177897,-1,167202,0,56184,0,159303,0,34156,0,132318,0,144095,0,101943,0
1286,66079,0,146726,0,107169,0,105567,0,121712,0,44682,0,38647,0,113947,0,50811,0,199648,0
1287,26392,0,96368,0,24645,0,115260,0,81436,0,190034,0,52251,0,107508,0,56716,0,4042,0
1288,69622,0,128449,0,83258,0,28123,0,183395,0,190250,0,76114,0,163292,0,20351,0,42166,0
1289,185074,0,195600,0,179184,0,10754,0,160027,0,55735,0,10438,0,166552,0,86406,0,111051,0
1290,61603,-1,104730,0,105827,0,150824,0,123054,0,51273,0,30495,0,133911,0,120212,0,39270,0
1291,162716,0,155913,0,98782,0,74389,0,19405,0,56574,0,88410,0,159036,0,30366,0,173459,0
1292,85005,0,15580,0,188373,0,49806,0,188202,0,128363,0,154936,0,130718,0,83545,0,175011,0
1293,159475,0,139621,0,76149,0,45637,0,46853,0,53734,0,18774,0,38737,0,65361,0,45913,0
1294,171875,0,90336,0,103323,0,131070,0,121951,0,23514,0,87911,0,175357,0,66656,0,141003,0
1295,5287,0,134249,0,41119,0,50509,0,7538,0,52671,0,150432,0,194006,0,80041,0,75986,0
1296,177411,0,2490,0,80518,0,170361,0,168512,0,112547,0,35385,0,42718,0,176582,0,158208,0
1297,14208,0,149465,0,128683,0,50068,0,110253,0,133820,0,121850,0,181881,0,76500,0,175078,0
1298,105686,0,55065,0,133505,0,152711,0,119448,0,76218,0,113899,0,22311,0,144627,0,190779,0
1299,182331,0,106301,0,171388,0,77267,0,41854,0,126398,0,55981,0,141499,0,168270,0,191762,0
1300,184616,0,119139,0,16445,0,171788,0,47524,0,36994,0,21885,0,53727,0,9495,0,108801,0
1301,107666,0,20412,0,93027,0,188388,0,141867,0,65305,0,41075,0,196621,0,121196,0,118451,0
1302,25789,0,173794,0,166254,0,139949,0,182994,0,170217,0,77449,0,95246,0,186088,0,176796,0
1303,42043,0,15679,0,164149,0,114861,-1,41783,0,178424,0,161605,0,129550,0,155439,0,169026,0
1304,119172,0,149993,0,128307,0,97296,0,46901,0,46603,0,51340,0,117540,0,169446,0,195707,0
1305,84597,0,27021,0,119093,0,150098,0,62493,0,50023,0,139153,0,126922,0,101970,0,36125,0
1306,58168,0,6881,0,108377,0,155897,0,154500,0,56381,0,171551,0,191087,0,40042,0,75291,0
1307,135366,0,175030,0,52951,0,91864,0,22720,0,7935,0,29475,0,174812,0,193488,0,78116,0
1308,41333,0,39486,0,180085,0,48269,0,169387,0,176542,0,58354,0,99156,0,96437,0,198930,-1
1309,179678,0,189128,0,186267,0,190036,0,42948,0,151772,0,153510,0,109685,0,58962,0,12096,0
1310,8216,0,185735,0,144865,0,69270,0,161159,0,85115,0,179203,0,44438,0,77280,0,2517,0
1311,67274,0,169380,0,75956,0,99252,0,132039,0,30313,0,194240,0,3503,0,196206,0,129496,0
1312,52412,0,178252,0,160515,0,46533,0,9304,0,187378,0,19414,0,102670,0,35097,0,101271,0
1313,64947,0,34821,0,137253,0,114988,0,68877,-1,73708,0,2933,0,161848,0,169748,0,102835,0
1314,25086,0,165475,0,98434,0,195144,0,1848,0,81472,0,183935,0,139129,0,144828,0,4292,0
1315,176923,0,32959,0,39758,0,82825,0,76579,0,70661,0,125747,0,23312,0,74093,0,1385,0
1316,15537,0,3646,0,146125,0,28373,0,95951,0,102929,0,162478,0,141677,0,38474,0,52903,0
1317,59508,0,27096,0,27620,0,120875,0,13849,0,102706,0,154313,0,117459,0,165966,0,122063,0
1318,81521,0,109204,0,71245,0,33641,0,68577,0,112339,0,180551,0,14834,0,99376,0,123926,0
1319,171160,0,119155,0,62997,0,110815,0,43132,0,141854,0,33975,0,175940,0,120012,0,128499,0
1320,8252,0,153232,0,94901,0,112728,0,103887,0,73499,0,31551,0,100286,0,95904,0,75227,0
1321,110264,0,16224,0,178490,0,43363,0,108433,0,60014,0,137329,0,118666,0,12370,0,41267,0
